Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"QCL","Cultures et produits animaux","170","Colombie","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","1000 têtes","1047696","I","Valeur imputée",""
"QCL","Cultures et produits animaux","170","Colombie","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","1619784","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","170","Colombie","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","1000 têtes","1063800","I","Valeur imputée",""
"QCL","Cultures et produits animaux","170","Colombie","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","1694334.86","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","170","Colombie","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","1000 têtes","1113286","I","Valeur imputée",""
"QCL","Cultures et produits animaux","170","Colombie","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","1820126","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","170","Colombie","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 têtes","1070155","I","Valeur imputée",""
"QCL","Cultures et produits animaux","174","Comores","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","574.73","I","Valeur imputée",""
"QCL","Cultures et produits animaux","174","Comores","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 têtes","718","I","Valeur imputée",""
"QCL","Cultures et produits animaux","174","Comores","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","tonnes","578.32","I","Valeur imputée",""
"QCL","Cultures et produits animaux","174","Comores","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","1000 têtes","723","I","Valeur imputée",""
"QCL","Cultures et produits animaux","174","Comores","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","tonnes","582.99","I","Valeur imputée",""
"QCL","Cultures et produits animaux","174","Comores","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","1000 têtes","729","I","Valeur imputée",""
"QCL","Cultures et produits animaux","174","Comores","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","583.24","I","Valeur imputée",""
"QCL","Cultures et produits animaux","174","Comores","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","1000 têtes","729","I","Valeur imputée",""
"QCL","Cultures et produits animaux","174","Comores","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","585.02","I","Valeur imputée",""
"QCL","Cultures et produits animaux","174","Comores","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","1000 têtes","731","I","Valeur imputée",""
"QCL","Cultures et produits animaux","174","Comores","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","586.8","I","Valeur imputée",""
"QCL","Cultures et produits animaux","174","Comores","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 têtes","734","I","Valeur imputée",""
"QCL","Cultures et produits animaux","178","Congo","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","6536.76","I","Valeur imputée",""
"QCL","Cultures et produits animaux","178","Congo","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 têtes","6537","I","Valeur imputée",""
"QCL","Cultures et produits animaux","178","Congo","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","tonnes","6623.81","I","Valeur imputée",""
"QCL","Cultures et produits animaux","178","Congo","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","1000 têtes","6624","I","Valeur imputée",""
"QCL","Cultures et produits animaux","178","Congo","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","tonnes","6858.37","I","Valeur imputée",""
"QCL","Cultures et produits animaux","178","Congo","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","1000 têtes","6858","I","Valeur imputée",""
"QCL","Cultures et produits animaux","178","Congo","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","6843.79","I","Valeur imputée",""
"QCL","Cultures et produits animaux","178","Congo","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","1000 têtes","6844","I","Valeur imputée",""
"QCL","Cultures et produits animaux","178","Congo","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","6883.75","I","Valeur imputée",""
"QCL","Cultures et produits animaux","178","Congo","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","1000 têtes","6749","E","Valeur estimée",""
"QCL","Cultures et produits animaux","178","Congo","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","6922.95","I","Valeur imputée",""
"QCL","Cultures et produits animaux","178","Congo","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 têtes","6827","E","Valeur estimée",""
"QCL","Cultures et produits animaux","188","Costa Rica","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","133200","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","188","Costa Rica","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 têtes","74755","I","Valeur imputée",""
"QCL","Cultures et produits animaux","188","Costa Rica","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","tonnes","135500","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","188","Costa Rica","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","1000 têtes","74831","I","Valeur imputée",""
"QCL","Cultures et produits animaux","188","Costa Rica","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","tonnes","145000","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","188","Costa Rica","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","1000 têtes","76828","I","Valeur imputée",""
"QCL","Cultures et produits animaux","188","Costa Rica","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","137500","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","188","Costa Rica","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","1000 têtes","77765","I","Valeur imputée",""
"QCL","Cultures et produits animaux","188","Costa Rica","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","147816","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","188","Costa Rica","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","1000 têtes","79189","I","Valeur imputée",""
"QCL","Cultures et produits animaux","188","Costa Rica","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","152238","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","188","Costa Rica","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 têtes","80668","I","Valeur imputée",""
"QCL","Cultures et produits animaux","384","Côte d'Ivoire","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","58459.97","I","Valeur imputée",""
"QCL","Cultures et produits animaux","384","Côte d'Ivoire","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 têtes","54993","I","Valeur imputée",""
"QCL","Cultures et produits animaux","384","Côte d'Ivoire","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","tonnes","71123","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","384","Côte d'Ivoire","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","1000 têtes","58892","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","384","Côte d'Ivoire","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","tonnes","74097","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","384","Côte d'Ivoire","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","1000 têtes","72789","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","384","Côte d'Ivoire","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","69951","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","384","Côte d'Ivoire","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","1000 têtes","66386","I","Valeur imputée",""
"QCL","Cultures et produits animaux","384","Côte d'Ivoire","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","63949","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","384","Côte d'Ivoire","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","1000 têtes","67368","I","Valeur imputée",""
"QCL","Cultures et produits animaux","384","Côte d'Ivoire","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","68292.14","I","Valeur imputée",""
"QCL","Cultures et produits animaux","384","Côte d'Ivoire","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 têtes","71027","I","Valeur imputée",""
"QCL","Cultures et produits animaux","191","Croatie","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","52400","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","191","Croatie","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 têtes","46326","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","191","Croatie","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","tonnes","52600","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","191","Croatie","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","1000 têtes","35892","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","191","Croatie","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","tonnes","53940","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","191","Croatie","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","1000 têtes","36908","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","191","Croatie","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","56650","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","191","Croatie","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","1000 têtes","38248","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","191","Croatie","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","58610","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","191","Croatie","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","1000 têtes","39351","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","191","Croatie","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","58960","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","191","Croatie","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 têtes","39410","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","192","Cuba","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","29250","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","192","Cuba","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 têtes","19257","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","192","Cuba","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","tonnes","24000","X","Ciffre de sources internationales","Chiffre non officiel"
"QCL","Cultures et produits animaux","192","Cuba","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","1000 têtes","20356","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","192","Cuba","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","tonnes","23000","X","Ciffre de sources internationales","Chiffre non officiel"
"QCL","Cultures et produits animaux","192","Cuba","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","1000 têtes","18414","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","192","Cuba","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","24000","X","Ciffre de sources internationales","Chiffre non officiel"
"QCL","Cultures et produits animaux","192","Cuba","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","1000 têtes","16714","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","192","Cuba","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","17918","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","192","Cuba","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","1000 têtes","17918","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","192","Cuba","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","18858.86","I","Valeur imputée",""
"QCL","Cultures et produits animaux","192","Cuba","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 têtes","15401","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","208","Danemark","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","151712","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","208","Danemark","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 têtes","101371","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","208","Danemark","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","tonnes","146400","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","208","Danemark","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","1000 têtes","103720","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","208","Danemark","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","tonnes","156900","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","208","Danemark","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","1000 têtes","104182","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","208","Danemark","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","165100","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","208","Danemark","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","1000 têtes","103343","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","208","Danemark","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","163100","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","208","Danemark","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","1000 têtes","102215","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","208","Danemark","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","151730","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","208","Danemark","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 têtes","97802","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","212","Dominique","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","363.81","I","Valeur imputée",""
"QCL","Cultures et produits animaux","212","Dominique","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 têtes","364","I","Valeur imputée",""
"QCL","Cultures et produits animaux","212","Dominique","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","tonnes","364.42","I","Valeur imputée",""
"QCL","Cultures et produits animaux","212","Dominique","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","1000 têtes","364","I","Valeur imputée",""
"QCL","Cultures et produits animaux","212","Dominique","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","tonnes","367.75","I","Valeur imputée",""
"QCL","Cultures et produits animaux","212","Dominique","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","1000 têtes","368","I","Valeur imputée",""
"QCL","Cultures et produits animaux","212","Dominique","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","368.16","I","Valeur imputée",""
"QCL","Cultures et produits animaux","212","Dominique","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","1000 têtes","368","I","Valeur imputée",""
"QCL","Cultures et produits animaux","212","Dominique","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","369.44","I","Valeur imputée",""
"QCL","Cultures et produits animaux","212","Dominique","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","1000 têtes","369","I","Valeur imputée",""
"QCL","Cultures et produits animaux","212","Dominique","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","370.72","I","Valeur imputée",""
"QCL","Cultures et produits animaux","212","Dominique","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 têtes","371","I","Valeur imputée",""
"QCL","Cultures et produits animaux","818","Égypte","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","1302922","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","818","Égypte","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 têtes","882320","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","818","Égypte","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","tonnes","1324327","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","818","Égypte","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","1000 têtes","895794","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","818","Égypte","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","tonnes","1542000","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","818","Égypte","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","1000 têtes","1243942","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","818","Égypte","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","2034000","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","818","Égypte","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","1000 têtes","1446332","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","818","Égypte","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","2403000","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","818","Égypte","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","1000 têtes","1588358","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","818","Égypte","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","2523466.38","I","Valeur imputée",""
"QCL","Cultures et produits animaux","818","Égypte","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 têtes","1710320","I","Valeur imputée",""
"QCL","Cultures et produits animaux","222","El Salvador","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","136238.18","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","222","El Salvador","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 têtes","112575","I","Valeur imputée",""
"QCL","Cultures et produits animaux","222","El Salvador","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","tonnes","143925","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","222","El Salvador","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","1000 têtes","116006","I","Valeur imputée",""
"QCL","Cultures et produits animaux","222","El Salvador","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","tonnes","146782","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","222","El Salvador","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","1000 têtes","121081","I","Valeur imputée",""
"QCL","Cultures et produits animaux","222","El Salvador","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","131541.79","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","222","El Salvador","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","1000 têtes","124320","I","Valeur imputée",""
"QCL","Cultures et produits animaux","222","El Salvador","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","155405.52","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","222","El Salvador","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","1000 têtes","128115","I","Valeur imputée",""
"QCL","Cultures et produits animaux","222","El Salvador","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","161680.15","I","Valeur imputée",""
"QCL","Cultures et produits animaux","222","El Salvador","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 têtes","124297","E","Valeur estimée",""
"QCL","Cultures et produits animaux","784","Émirats arabes unis","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","57387","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","784","Émirats arabes unis","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 têtes","41436","I","Valeur imputée",""
"QCL","Cultures et produits animaux","784","Émirats arabes unis","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","tonnes","47271","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","784","Émirats arabes unis","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","1000 têtes","41616","I","Valeur imputée",""
"QCL","Cultures et produits animaux","784","Émirats arabes unis","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","tonnes","44930","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","784","Émirats arabes unis","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","1000 têtes","42298","I","Valeur imputée",""
"QCL","Cultures et produits animaux","784","Émirats arabes unis","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","54101","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","784","Émirats arabes unis","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","1000 têtes","41981","I","Valeur imputée",""
"QCL","Cultures et produits animaux","784","Émirats arabes unis","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","46494","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","784","Émirats arabes unis","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","1000 têtes","42206","I","Valeur imputée",""
"QCL","Cultures et produits animaux","784","Émirats arabes unis","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","52573","I","Valeur imputée",""
"QCL","Cultures et produits animaux","784","Émirats arabes unis","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 têtes","44266","I","Valeur imputée",""
"QCL","Cultures et produits animaux","218","Équateur","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","459886","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","218","Équateur","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 têtes","218993","E","Valeur estimée",""
"QCL","Cultures et produits animaux","218","Équateur","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","tonnes","441832","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","218","Équateur","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","1000 têtes","210396","E","Valeur estimée",""
"QCL","Cultures et produits animaux","218","Équateur","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","tonnes","505100","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","218","Équateur","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","1000 têtes","240524","E","Valeur estimée",""
"QCL","Cultures et produits animaux","218","Équateur","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","452047","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","218","Équateur","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","1000 têtes","215260","E","Valeur estimée",""
"QCL","Cultures et produits animaux","218","Équateur","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","489786","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","218","Équateur","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","1000 têtes","233231","E","Valeur estimée",""
"QCL","Cultures et produits animaux","218","Équateur","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","513694","A","Chiffre officiel",""
"QCL","Cultures et produits animaux","218","Équateur","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 têtes","244616","E","Valeur estimée",""
"QCL","Cultures et produits animaux","232","Érythrée","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","1559.71","E","Valeur estimée",""
"QCL","Cultures et produits animaux","232","Érythrée","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 têtes","1901","E","Valeur estimée",""
"QCL","Cultures et produits animaux","232","Érythrée","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","tonnes","1341.79","I","Valeur imputée",""
"QCL","Cultures et produits animaux","232","Érythrée","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","1000 têtes","1857","E","Valeur estimée",""
"QCL","Cultures et produits animaux","232","Érythrée","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","tonnes","1214.39","I","Valeur imputée",""
"QCL","Cultures et produits animaux","232","Érythrée","5321","Animaux Producteurs/Abattus","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","1000 têtes","1747","E","Valeur estimée",""
"QCL","Cultures et produits animaux","232","Érythrée","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","1186.51","I","Valeur imputée",""
